CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,HasSupportTickets,LastLoginDaysAgo,ContractRenewal,Churn
CUST2366,47,Female,Basic,33.61,20,0,39,Yes,0
CUST2367,33,Female,Basic,22.43,45,0,33,Yes,0
CUST2368,57,Male,Standard,43.41,32,0,61,No,1
CUST2369,36,Male,Basic,28.22,2,0,18,Yes,0
CUST2370,35,Male,Basic,32.96,32,0,42,Yes,0
CUST2371,18,Female,Basic,34.24,45,0,68,Yes,0
CUST2372,31,Female,Premium,75.35,9,0,62,No,1
CUST2373,68,Male,Standard,42.39,30,0,9,Yes,0
CUST2374,64,Male,Standard,68.21,20,0,12,Yes,0
CUST2375,67,Female,Standard,47.82,38,0,4,Yes,0
CUST2376,19,Female,Premium,95.6,1,1,57,No,1
CUST2377,45,Female,Basic,37.27,57,0,58,No,1
CUST2378,66,Female,Standard,63.18,5,0,75,Yes,0
CUST2379,67,Male,Standard,45.07,35,0,58,Yes,0
CUST2380,47,Female,Standard,64.65,36,1,76,No,1
CUST2381,55,Female,Basic,35.39,1,0,85,No,1
CUST2382,68,Male,Standard,57.9,14,0,14,Yes,0
CUST2383,21,Female,Basic,26.74,9,0,76,Yes,0
CUST2384,18,Female,Standard,47.88,30,1,0,Yes,0
CUST2385,25,Male,Standard,43.66,24,1,37,No,1
CUST2386,46,Female,Basic,30.2,4,0,52,No,1
CUST2387,56,Female,Premium,87.56,50,1,51,Yes,0
CUST2388,20,Female,Basic,27.19,14,1,0,No,1
CUST2389,49,Male,Premium,84.26,25,0,10,Yes,0
CUST2390,27,Male,Standard,50.91,4,0,57,Yes,0
CUST2391,27,Female,Basic,32.82,25,0,39,Yes,0
CUST2392,36,Male,Basic,38.03,10,1,85,Yes,0
CUST2393,63,Female,Premium,74.92,35,0,59,Yes,0
CUST2394,51,Female,Basic,27.63,55,1,43,Yes,0
CUST2395,50,Male,Basic,22.82,7,0,5,Yes,0
CUST2396,40,Female,Basic,32.5,42,0,27,Yes,0
CUST2397,45,Female,Standard,61.87,13,1,30,Yes,0
CUST2398,49,Male,Standard,67.96,4,0,7,Yes,0
CUST2399,67,Female,Basic,25.58,50,0,4,Yes,0
CUST2400,24,Female,Basic,39.0,43,0,53,Yes,0
CUST2401,46,Female,Basic,21.27,57,0,16,Yes,0
CUST2402,25,Female,Basic,32.06,36,0,37,Yes,0
CUST2403,18,Male,Standard,41.71,56,0,8,No,1
CUST2404,20,Female,Standard,66.81,14,0,73,No,1
CUST2405,41,Female,Basic,30.6,18,1,83,No,1
CUST2406,40,Female,Basic,33.39,8,1,77,Yes,0
CUST2407,25,Female,Basic,36.63,32,0,13,Yes,0
CUST2408,64,Male,Premium,74.51,27,1,25,Yes,0
CUST2409,54,Female,Premium,71.16,42,0,61,Yes,0
CUST2410,20,Male,Premium,96.37,37,0,24,Yes,0
CUST2411,68,Male,Basic,26.3,23,0,79,Yes,0
CUST2412,50,Male,Basic,22.58,7,1,35,Yes,0
CUST2413,45,Female,Basic,29.37,12,1,79,Yes,0
CUST2414,64,Female,Basic,31.97,25,0,32,No,1
CUST2415,25,Female,Standard,40.93,3,0,2,No,1
CUST2416,51,Female,Premium,78.25,26,0,86,No,1
CUST2417,52,Female,Premium,70.98,4,0,10,Yes,0
CUST2418,49,Female,Premium,82.61,42,0,57,No,1
CUST2419,41,Female,Basic,37.9,36,0,63,Yes,0
CUST2420,31,Male,Standard,69.48,15,1,17,No,1
CUST2421,49,Male,Basic,32.74,32,0,46,Yes,0
CUST2422,63,Female,Basic,23.23,29,1,43,Yes,0
CUST2423,60,Female,Standard,67.18,10,0,58,Yes,0
CUST2424,33,Male,Basic,30.32,21,0,49,Yes,0
CUST2425,21,Male,Standard,44.61,54,1,68,No,1
CUST2426,69,Female,Basic,38.43,16,1,87,No,1
CUST2427,54,Male,Standard,62.72,47,0,28,Yes,0
CUST2428,38,Female,Premium,91.95,19,0,89,Yes,0
CUST2429,31,Female,Basic,34.18,29,1,66,Yes,0
CUST2430,48,Male,Premium,76.01,52,0,1,Yes,0
CUST2431,65,Male,Basic,24.22,51,0,24,Yes,0
CUST2432,35,Female,Standard,60.65,18,0,18,Yes,0
CUST2433,24,Female,Standard,46.59,58,1,39,Yes,0
CUST2434,27,Female,Standard,53.16,44,1,1,Yes,0
CUST2435,24,Female,Premium,93.46,57,1,82,No,1
CUST2436,50,Male,Basic,35.68,16,0,64,Yes,0
CUST2437,40,Female,Standard,53.6,1,0,61,Yes,0
CUST2438,38,Female,Standard,63.77,48,0,53,Yes,0
CUST2439,36,Female,Premium,95.16,2,1,44,Yes,0
CUST2440,65,Male,Basic,33.1,56,0,48,Yes,0
CUST2441,36,Female,Premium,76.85,15,0,68,Yes,0
CUST2442,53,Female,Standard,48.22,39,0,37,Yes,0
CUST2443,46,Male,Basic,26.3,28,0,3,Yes,0
CUST2444,35,Male,Standard,43.5,1,1,16,No,1
CUST2445,19,Female,Basic,25.46,5,0,52,No,1
CUST2446,18,Male,Standard,46.29,42,1,84,No,1
CUST2447,64,Male,Premium,83.66,22,0,52,No,1
CUST2448,22,Male,Standard,67.25,53,1,30,Yes,0
CUST2449,37,Female,Standard,43.13,36,1,21,Yes,0
CUST2450,28,Female,Standard,61.61,46,0,10,Yes,0
CUST2451,59,Female,Basic,33.75,13,1,33,No,1
CUST2452,19,Male,Basic,21.92,1,0,14,No,1
CUST2453,20,Female,Standard,67.68,16,1,9,Yes,0
CUST2454,40,Female,Basic,31.37,55,1,52,Yes,0
CUST2455,29,Female,Basic,27.27,41,1,47,Yes,0
CUST2456,37,Female,Standard,62.7,22,0,30,Yes,0
CUST2457,22,Male,Basic,25.15,32,0,36,No,1
CUST2458,54,Female,Basic,33.87,16,0,27,Yes,0
CUST2459,55,Male,Standard,41.19,51,0,30,No,1
CUST2460,47,Female,Basic,36.79,15,1,69,Yes,0
CUST2461,26,Male,Premium,83.45,58,1,13,Yes,0
CUST2462,51,Male,Premium,89.1,46,1,86,No,1
CUST2463,61,Male,Standard,46.64,52,0,15,No,1
CUST2464,52,Female,Basic,33.54,42,1,24,Yes,0
CUST2465,69,Male,Premium,93.17,53,1,38,Yes,0
CUST2466,39,Female,Premium,84.2,12,1,65,Yes,0
CUST2467,61,Male,Premium,88.53,1,0,37,Yes,0
CUST2468,41,Male,Basic,29.13,53,0,40,Yes,0
CUST2469,34,Female,Standard,66.82,17,0,39,No,1
CUST2470,27,Male,Premium,84.94,41,0,63,Yes,0
CUST2471,47,Male,Standard,65.25,55,0,88,Yes,0
CUST2472,63,Female,Standard,64.04,51,1,15,Yes,0
CUST2473,40,Male,Standard,52.32,57,0,81,No,1
CUST2474,49,Male,Standard,46.9,50,0,76,No,1
CUST2475,34,Male,Basic,28.12,28,0,58,Yes,0
CUST2476,67,Female,Standard,64.79,7,1,10,Yes,0
CUST2477,68,Female,Basic,24.55,9,1,0,No,1
CUST2478,34,Female,Standard,55.73,22,1,12,Yes,0
CUST2479,31,Female,Basic,36.12,26,0,29,Yes,0
CUST2480,26,Male,Standard,50.6,53,0,68,No,1
CUST2481,57,Male,Basic,32.84,12,1,17,No,1
CUST2482,19,Female,Standard,47.37,7,0,77,Yes,0
CUST2483,62,Male,Premium,73.28,46,0,12,Yes,0
CUST2484,42,Male,Basic,35.89,47,0,31,Yes,0
CUST2485,56,Male,Basic,21.98,15,0,70,Yes,0
CUST2486,26,Male,Basic,25.43,38,1,71,Yes,0
CUST2487,39,Female,Premium,95.65,21,0,49,Yes,0
CUST2488,60,Male,Standard,50.39,14,0,70,Yes,0
CUST2489,63,Female,Standard,69.19,2,0,79,Yes,0
CUST2490,21,Male,Basic,39.59,8,0,30,Yes,0
CUST2491,43,Female,Standard,48.05,45,0,50,Yes,0
CUST2492,46,Male,Premium,71.23,55,0,26,Yes,0
CUST2493,62,Male,Premium,91.15,6,0,59,Yes,0
CUST2494,51,Female,Standard,53.53,37,0,32,Yes,0
CUST2495,40,Female,Basic,22.02,37,0,52,Yes,0
CUST2496,54,Male,Basic,34.15,57,0,71,No,1
CUST2497,28,Male,Basic,20.62,33,0,32,Yes,0
CUST2498,23,Male,Basic,37.4,41,0,40,No,1
CUST2499,35,Male,Basic,22.77,6,1,18,Yes,0
CUST2500,38,Male,Basic,22.55,52,0,84,Yes,0
CUST2501,59,Female,Basic,23.51,26,0,40,Yes,0
CUST2502,53,Male,Premium,98.81,39,0,84,Yes,0
CUST2503,58,Male,Standard,60.8,41,1,88,No,1
CUST2504,55,Female,Premium,94.04,37,0,41,No,1
CUST2505,51,Female,Standard,51.93,14,0,22,No,1
CUST2506,34,Female,Basic,26.73,37,1,74,Yes,0
CUST2507,54,Male,Standard,47.03,8,1,32,Yes,0
CUST2508,42,Male,Basic,29.61,39,1,19,Yes,0
CUST2509,55,Female,Standard,56.55,13,0,24,Yes,0
CUST2510,29,Male,Basic,32.64,13,0,89,Yes,0
CUST2511,40,Male,Premium,77.71,40,0,51,No,1
CUST2512,59,Female,Basic,38.97,43,1,11,No,1
CUST2513,39,Female,Basic,23.4,28,0,31,Yes,0
CUST2514,38,Female,Premium,98.97,58,0,32,Yes,0
CUST2515,44,Male,Basic,20.3,18,1,73,Yes,0
CUST2516,48,Male,Standard,54.43,57,1,67,Yes,0
CUST2517,23,Female,Standard,50.0,19,1,14,Yes,0
CUST2518,44,Male,Premium,83.47,38,1,50,No,1
CUST2519,57,Female,Premium,87.12,32,1,5,Yes,0
CUST2520,51,Female,Premium,83.07,22,0,68,Yes,0
CUST2521,29,Female,Basic,28.3,2,1,68,No,1
CUST2522,62,Male,Premium,91.98,13,1,81,Yes,0
CUST2523,24,Male,Standard,60.58,23,0,34,No,1
CUST2524,27,Female,Standard,65.0,25,0,85,Yes,0
CUST2525,62,Female,Basic,25.0,28,1,33,No,1
CUST2526,34,Female,Standard,58.29,58,0,62,Yes,0
CUST2527,43,Male,Premium,87.56,11,1,67,No,1
CUST2528,38,Male,Premium,81.09,33,0,17,Yes,0
CUST2529,45,Female,Standard,54.58,24,0,25,Yes,0
CUST2530,63,Female,Basic,26.28,2,0,85,No,1
CUST2531,19,Female,Basic,22.84,30,0,60,No,1
CUST2532,60,Male,Premium,76.41,17,0,77,Yes,0
CUST2533,18,Female,Standard,43.17,40,0,73,Yes,0
CUST2534,68,Female,Standard,60.49,34,0,87,No,1
CUST2535,53,Female,Basic,33.21,38,0,84,No,1
CUST2536,68,Male,Standard,68.52,22,0,47,Yes,0
CUST2537,43,Male,Standard,61.89,5,0,71,No,1
CUST2538,46,Female,Premium,71.56,48,1,30,Yes,0
CUST2539,38,Male,Standard,66.53,40,0,33,Yes,0
CUST2540,28,Male,Basic,37.25,51,0,86,Yes,0
CUST2541,57,Female,Standard,53.3,16,0,88,No,1
CUST2542,28,Male,Basic,31.72,13,0,6,Yes,0
CUST2543,53,Female,Premium,99.28,26,0,82,Yes,0
CUST2544,66,Male,Basic,30.65,31,0,6,Yes,0
CUST2545,56,Female,Standard,67.16,52,1,46,Yes,0
CUST2546,57,Female,Basic,21.66,39,1,7,Yes,0
CUST2547,52,Male,Standard,45.73,48,1,77,Yes,0
CUST2548,51,Male,Standard,53.22,23,0,0,Yes,0
CUST2549,64,Male,Standard,57.54,48,0,76,No,1
CUST2550,41,Male,Basic,36.32,12,0,2,No,1
CUST2551,39,Female,Basic,39.77,14,1,52,No,1
CUST2552,22,Female,Basic,27.78,56,1,37,Yes,0
CUST2553,50,Male,Standard,41.42,18,0,50,Yes,0
CUST2554,53,Male,Basic,36.02,27,0,14,Yes,0
CUST2555,64,Male,Standard,58.13,28,0,66,Yes,0
CUST2556,37,Female,Premium,75.96,18,1,63,No,1
CUST2557,36,Male,Premium,84.84,16,1,67,Yes,0
CUST2558,52,Female,Standard,62.27,52,0,4,No,1
CUST2559,69,Female,Standard,63.11,16,1,89,Yes,0
CUST2560,60,Female,Basic,29.99,13,0,88,No,1
CUST2561,34,Male,Standard,49.16,58,1,9,Yes,0
CUST2562,62,Female,Premium,99.21,29,1,7,Yes,0
CUST2563,60,Male,Basic,33.27,9,1,11,No,1
CUST2564,51,Male,Standard,52.25,26,0,63,Yes,0
CUST2565,26,Female,Premium,78.41,28,0,58,Yes,0
CUST2566,43,Female,Premium,91.93,41,0,66,Yes,0
CUST2567,19,Male,Basic,24.84,13,0,49,Yes,0
CUST2568,26,Male,Standard,45.15,36,1,22,No,1
CUST2569,26,Male,Basic,30.6,9,0,39,Yes,0
CUST2570,57,Male,Basic,25.8,47,0,77,No,1
CUST2571,34,Male,Premium,88.87,14,1,86,Yes,0
CUST2572,18,Male,Premium,73.54,51,0,76,Yes,0
CUST2573,42,Male,Premium,89.65,12,0,75,Yes,0
CUST2574,60,Female,Basic,25.67,53,0,17,Yes,0
CUST2575,57,Female,Premium,70.01,58,0,20,Yes,0
CUST2576,59,Female,Standard,43.81,57,0,0,Yes,0
CUST2577,42,Male,Basic,38.67,32,1,37,Yes,0
CUST2578,56,Female,Standard,66.02,38,0,40,Yes,0
CUST2579,52,Female,Basic,24.67,3,1,41,No,1
CUST2580,20,Female,Premium,93.35,58,0,8,Yes,0
CUST2581,67,Female,Standard,58.26,57,0,22,Yes,0
CUST2582,54,Female,Basic,39.42,54,0,77,Yes,0
CUST2583,61,Female,Basic,27.47,52,0,10,Yes,0
CUST2584,61,Male,Basic,33.63,16,0,70,Yes,0
CUST2585,68,Female,Basic,21.27,20,0,30,Yes,0
CUST2586,47,Female,Standard,51.89,32,0,87,No,1
CUST2587,55,Female,Premium,98.91,56,0,25,Yes,0
CUST2588,51,Female,Basic,30.78,23,0,29,Yes,0
CUST2589,29,Male,Basic,25.76,17,0,33,Yes,0
CUST2590,36,Male,Standard,43.61,16,1,45,No,1
CUST2591,54,Female,Premium,91.11,38,1,68,Yes,0
CUST2592,61,Female,Basic,32.9,8,0,4,Yes,0
CUST2593,66,Female,Basic,27.48,19,0,60,No,1
CUST2594,34,Male,Standard,68.53,30,1,82,Yes,0
CUST2595,27,Male,Basic,20.44,57,0,37,Yes,0
CUST2596,66,Female,Basic,26.07,58,1,27,No,1
CUST2597,64,Female,Standard,67.63,34,0,25,No,1
CUST2598,29,Female,Standard,49.63,14,1,60,Yes,0
CUST2599,33,Male,Standard,47.57,22,0,22,Yes,0
CUST2600,41,Female,Standard,56.03,44,1,45,Yes,0
CUST2601,36,Male,Standard,64.71,17,0,29,Yes,0
CUST2602,25,Female,Basic,22.06,59,0,66,No,1
CUST2603,48,Male,Basic,38.86,15,0,32,No,1
CUST2604,38,Male,Basic,35.9,50,0,2,Yes,0
CUST2605,34,Female,Basic,23.63,48,1,68,No,1
CUST2606,40,Female,Standard,61.36,32,0,82,Yes,0
CUST2607,54,Male,Premium,81.55,13,1,41,Yes,0
CUST2608,33,Female,Premium,82.07,21,0,61,Yes,0
CUST2609,23,Male,Standard,63.5,49,1,57,Yes,0
CUST2610,25,Male,Basic,39.26,40,0,56,Yes,0
CUST2611,42,Male,Basic,22.53,33,1,0,Yes,0
CUST2612,35,Male,Premium,82.62,57,1,72,No,1
CUST2613,42,Female,Standard,54.43,58,0,59,No,1
CUST2614,29,Male,Standard,51.29,27,1,68,Yes,0
CUST2615,32,Female,Premium,80.9,35,1,58,Yes,0
CUST2616,43,Female,Standard,41.57,16,0,45,Yes,0
CUST2617,58,Male,Premium,90.57,28,0,33,No,1
CUST2618,62,Female,Basic,28.72,34,0,24,Yes,0
CUST2619,43,Male,Standard,45.84,47,1,41,Yes,0
CUST2620,64,Female,Premium,94.48,1,0,28,Yes,0
CUST2621,49,Male,Basic,36.05,41,0,24,Yes,0
CUST2622,27,Male,Standard,54.59,48,0,53,Yes,0
CUST2623,33,Male,Basic,25.97,31,0,72,No,1
CUST2624,24,Male,Premium,89.14,36,1,66,No,1
CUST2625,34,Male,Basic,25.76,44,1,14,Yes,0
CUST2626,40,Female,Standard,47.08,33,0,3,Yes,0
CUST2627,43,Female,Basic,34.61,33,0,37,Yes,0
CUST2628,38,Female,Standard,41.21,39,1,19,No,1
CUST2629,39,Female,Basic,21.9,18,0,22,Yes,0
CUST2630,24,Male,Basic,20.14,23,0,36,Yes,0
CUST2631,31,Male,Standard,44.59,23,0,61,Yes,0
CUST2632,32,Male,Premium,72.07,15,0,7,Yes,0
CUST2633,24,Male,Basic,39.92,26,0,36,Yes,0
CUST2634,26,Female,Basic,25.78,30,1,44,Yes,0
CUST2635,68,Female,Premium,74.48,25,0,32,Yes,0
CUST2636,65,Male,Standard,47.23,45,1,6,Yes,0
CUST2637,25,Male,Premium,98.08,16,0,21,Yes,0
CUST2638,67,Female,Basic,30.4,39,0,4,Yes,0
CUST2639,40,Female,Standard,50.94,48,1,14,Yes,0
CUST2640,46,Male,Basic,37.47,45,0,20,Yes,0
CUST2641,35,Female,Basic,27.9,14,0,88,Yes,0
CUST2642,48,Female,Standard,50.05,17,0,16,No,1
CUST2643,47,Male,Standard,46.22,12,0,55,Yes,0
CUST2644,69,Male,Premium,81.33,29,1,49,Yes,0
CUST2645,56,Female,Basic,26.33,32,0,6,Yes,0
CUST2646,52,Female,Standard,60.32,56,1,49,Yes,0
CUST2647,35,Female,Standard,48.69,24,0,59,Yes,0
CUST2648,59,Male,Premium,87.32,52,0,82,Yes,0
CUST2649,56,Male,Basic,21.32,13,1,6,Yes,0
CUST2650,34,Female,Basic,23.83,56,1,39,Yes,0
CUST2651,31,Female,Basic,28.15,20,0,44,No,1
CUST2652,48,Male,Standard,68.11,15,0,58,No,1
CUST2653,41,Female,Basic,27.55,56,0,87,No,1
CUST2654,52,Female,Premium,89.92,53,0,74,Yes,0
CUST2655,61,Female,Basic,25.1,4,1,54,No,1
CUST2656,62,Female,Premium,73.81,54,1,63,Yes,0
CUST2657,51,Female,Basic,21.17,34,0,64,Yes,0
CUST2658,20,Male,Standard,49.16,28,1,53,Yes,0
CUST2659,54,Female,Premium,74.73,50,0,39,Yes,0
CUST2660,60,Male,Basic,23.48,2,0,52,No,1
CUST2661,57,Female,Premium,92.82,57,0,43,Yes,0
CUST2662,43,Male,Standard,40.48,47,1,62,Yes,0
CUST2663,40,Female,Premium,86.73,30,1,1,Yes,0
CUST2664,61,Male,Standard,51.38,26,0,78,No,1
CUST2665,56,Male,Basic,30.13,51,0,20,Yes,0
CUST2666,32,Male,Basic,31.26,47,1,87,No,1
CUST2667,66,Male,Basic,26.27,26,0,49,Yes,0
CUST2668,21,Female,Basic,25.9,20,0,80,Yes,0
CUST2669,46,Female,Basic,34.67,42,1,51,Yes,0
CUST2670,39,Female,Basic,37.43,28,1,8,Yes,0
CUST2671,42,Male,Standard,45.78,56,0,19,Yes,0
CUST2672,30,Male,Premium,72.93,20,0,82,Yes,0
CUST2673,35,Male,Basic,37.96,11,0,17,Yes,0
CUST2674,50,Male,Basic,27.0,58,0,83,No,1
CUST2675,33,Female,Standard,56.54,10,1,29,Yes,0
CUST2676,62,Male,Basic,27.19,23,0,64,Yes,0
CUST2677,59,Male,Basic,22.52,37,1,23,Yes,0
CUST2678,61,Male,Basic,31.79,41,0,87,Yes,0
CUST2679,19,Male,Premium,85.75,52,0,46,Yes,0
CUST2680,52,Female,Premium,76.09,19,0,82,Yes,0
CUST2681,59,Female,Basic,29.04,45,1,89,Yes,0
CUST2682,51,Male,Standard,63.91,18,0,43,Yes,0
CUST2683,47,Male,Standard,57.71,49,0,28,Yes,0
CUST2684,30,Male,Standard,42.91,27,0,76,No,1
CUST2685,30,Male,Standard,56.44,6,0,67,Yes,0
CUST2686,35,Male,Standard,61.08,10,0,16,No,1
CUST2687,49,Female,Basic,35.85,2,0,4,Yes,0
CUST2688,49,Female,Basic,32.58,24,0,87,Yes,0
CUST2689,52,Female,Standard,44.58,38,0,80,Yes,0
CUST2690,56,Male,Premium,91.31,28,0,49,No,1
CUST2691,63,Male,Standard,60.32,28,0,39,Yes,0
CUST2692,69,Female,Premium,70.73,53,0,45,Yes,0
CUST2693,46,Female,Premium,82.35,45,0,50,No,1
CUST2694,66,Female,Basic,26.66,50,0,10,Yes,0
CUST2695,46,Male,Standard,60.08,39,1,11,Yes,0
CUST2696,61,Female,Standard,46.48,2,0,12,Yes,0
CUST2697,33,Male,Premium,87.73,46,0,63,Yes,0
CUST2698,61,Female,Premium,97.4,5,0,7,Yes,0
CUST2699,64,Female,Standard,63.93,50,1,64,Yes,0
CUST2700,27,Female,Basic,38.43,11,1,8,Yes,0
CUST2701,47,Male,Premium,99.36,10,0,1,Yes,0
CUST2702,42,Female,Basic,20.21,43,0,77,No,1
CUST2703,56,Male,Premium,88.68,59,0,12,Yes,0
CUST2704,37,Male,Premium,82.39,2,1,1,Yes,0
CUST2705,22,Male,Basic,37.2,15,1,67,Yes,0
CUST2706,18,Female,Standard,47.55,39,0,75,Yes,0
CUST2707,47,Male,Standard,69.43,41,1,47,Yes,0
CUST2708,66,Male,Standard,58.41,37,1,73,Yes,0
CUST2709,20,Female,Basic,35.87,7,0,2,Yes,0
CUST2710,62,Male,Premium,72.57,20,0,67,No,1
CUST2711,31,Female,Premium,75.5,34,0,5,Yes,0
CUST2712,47,Male,Premium,92.75,35,0,86,Yes,0
CUST2713,67,Male,Basic,20.44,34,1,4,Yes,0
CUST2714,21,Female,Premium,94.51,53,0,2,Yes,0
CUST2715,35,Male,Standard,40.42,22,1,9,No,1
CUST2716,54,Male,Basic,33.14,31,1,42,Yes,0
CUST2717,42,Female,Basic,27.3,23,0,18,Yes,0
CUST2718,65,Female,Basic,32.23,19,0,13,Yes,0
CUST2719,18,Female,Premium,90.88,4,1,20,Yes,0
CUST2720,63,Male,Standard,50.27,24,1,42,Yes,0
CUST2721,32,Male,Standard,43.24,20,1,27,Yes,0
CUST2722,26,Female,Basic,21.39,39,0,20,Yes,0
CUST2723,32,Female,Standard,57.67,28,0,35,Yes,0
CUST2724,66,Female,Basic,30.41,54,0,23,Yes,0
CUST2725,41,Female,Basic,34.84,39,1,53,Yes,0
CUST2726,21,Female,Standard,55.29,17,0,37,Yes,0
CUST2727,29,Female,Basic,28.45,19,1,16,Yes,0
CUST2728,54,Male,Premium,81.94,54,0,21,No,1
CUST2729,54,Female,Basic,20.53,48,1,82,Yes,0
CUST2730,60,Male,Standard,50.07,35,0,44,No,1
CUST2731,23,Male,Standard,69.28,32,0,73,Yes,0
CUST2732,56,Female,Standard,66.21,47,0,60,Yes,0
CUST2733,63,Female,Basic,26.59,46,0,10,Yes,0
CUST2734,41,Male,Basic,31.76,47,0,60,Yes,0
CUST2735,28,Male,Premium,95.42,46,0,37,No,1
CUST2736,30,Male,Basic,28.83,39,0,65,No,1
CUST2737,51,Female,Premium,70.54,57,0,32,Yes,0
CUST2738,42,Female,Premium,72.24,35,1,42,Yes,0
CUST2739,24,Male,Basic,30.21,30,0,30,Yes,0
CUST2740,69,Male,Basic,39.39,17,0,34,No,1
CUST2741,21,Female,Standard,60.8,42,1,36,Yes,0
CUST2742,25,Male,Premium,72.13,47,0,46,Yes,0
CUST2743,37,Female,Premium,75.68,29,1,22,Yes,0
CUST2744,46,Female,Standard,63.14,6,0,35,Yes,0
CUST2745,68,Male,Premium,95.24,17,0,39,Yes,0
CUST2746,62,Female,Basic,32.35,17,0,89,Yes,0
CUST2747,63,Male,Premium,89.33,14,0,88,No,1
CUST2748,27,Male,Premium,70.85,24,0,80,Yes,0
CUST2749,60,Female,Basic,36.57,57,0,14,Yes,0
CUST2750,51,Male,Basic,35.77,50,0,36,Yes,0
CUST2751,43,Female,Basic,25.18,57,0,3,Yes,0
CUST2752,58,Female,Basic,34.17,37,0,21,Yes,0
CUST2753,66,Male,Premium,76.45,40,0,80,Yes,0
CUST2754,20,Male,Basic,20.81,39,0,21,Yes,0
CUST2755,23,Male,Basic,24.02,55,0,80,Yes,0
CUST2756,22,Male,Basic,23.57,32,0,77,Yes,0
CUST2757,22,Male,Premium,80.13,36,0,77,Yes,0
CUST2758,64,Male,Standard,52.55,50,0,16,Yes,0
CUST2759,40,Male,Standard,55.26,37,0,71,Yes,0
CUST2760,66,Female,Basic,29.54,48,0,89,Yes,0
CUST2761,26,Female,Premium,78.12,14,0,85,Yes,0
CUST2762,52,Female,Premium,70.88,27,0,79,Yes,0
CUST2763,37,Male,Basic,32.1,59,0,79,No,1
CUST2764,66,Male,Basic,27.91,19,0,37,Yes,0
CUST2765,59,Female,Basic,25.97,31,0,23,Yes,0
CUST2766,52,Female,Basic,37.34,46,0,5,Yes,0
CUST2767,67,Male,Standard,62.4,9,0,67,Yes,0
CUST2768,35,Female,Premium,95.73,38,1,81,No,1
CUST2769,34,Female,Standard,54.85,17,1,5,Yes,0
CUST2770,41,Female,Premium,73.93,19,0,25,Yes,0
CUST2771,20,Male,Standard,60.89,44,0,40,Yes,0
CUST2772,49,Female,Standard,46.18,4,0,74,Yes,0
CUST2773,52,Female,Standard,53.24,48,1,37,Yes,0
CUST2774,55,Female,Basic,21.3,57,0,79,Yes,0
CUST2775,30,Female,Basic,36.51,11,1,82,Yes,0
CUST2776,64,Female,Standard,43.78,22,0,42,No,1
CUST2777,42,Female,Basic,38.06,4,0,52,No,1
CUST2778,26,Male,Basic,37.28,17,0,14,No,1
CUST2779,21,Female,Standard,53.94,8,0,89,No,1
CUST2780,31,Female,Premium,92.33,46,0,55,Yes,0
CUST2781,54,Female,Standard,58.58,59,0,55,No,1
CUST2782,51,Male,Premium,94.09,34,0,30,Yes,0
CUST2783,28,Male,Standard,52.95,11,1,82,Yes,0
CUST2784,58,Female,Premium,93.57,31,0,56,Yes,0
CUST2785,20,Female,Standard,53.87,11,0,50,Yes,0
CUST2786,45,Female,Premium,98.23,56,0,23,No,1
CUST2787,46,Female,Standard,54.59,54,1,57,Yes,0
CUST2788,26,Female,Standard,53.88,56,1,72,No,1
CUST2789,20,Female,Standard,63.55,38,0,86,Yes,0
CUST2790,42,Female,Standard,64.65,53,0,3,Yes,0
CUST2791,51,Female,Basic,31.09,21,0,9,Yes,0
CUST2792,29,Female,Basic,23.6,46,0,62,No,1
CUST2793,59,Male,Basic,29.36,30,0,72,Yes,0
CUST2794,26,Male,Premium,99.04,10,1,82,Yes,0
CUST2795,32,Female,Basic,35.06,26,0,14,Yes,0
CUST2796,57,Male,Basic,36.22,27,0,62,Yes,0
CUST2797,42,Male,Standard,40.98,8,0,18,Yes,0
CUST2798,22,Male,Basic,29.36,39,1,62,Yes,0
CUST2799,28,Male,Standard,59.4,8,0,55,Yes,0
CUST2800,51,Male,Basic,36.6,8,0,20,Yes,0
CUST2801,41,Male,Premium,71.48,55,0,33,Yes,0
CUST2802,32,Female,Premium,95.57,34,0,16,Yes,0
CUST2803,55,Female,Premium,86.45,59,1,17,Yes,0
CUST2804,25,Male,Standard,45.92,16,0,80,Yes,0
CUST2805,22,Male,Premium,79.52,41,1,65,No,1
CUST2806,65,Female,Basic,25.64,13,0,50,Yes,0
CUST2807,43,Male,Basic,30.62,23,0,64,Yes,0
CUST2808,35,Female,Basic,21.03,12,1,42,Yes,0
CUST2809,23,Female,Standard,44.76,27,0,56,Yes,0
CUST2810,54,Female,Standard,64.38,22,0,9,Yes,0
CUST2811,65,Male,Standard,43.98,32,0,36,Yes,0
CUST2812,30,Female,Basic,24.67,57,0,47,No,1
CUST2813,45,Male,Standard,53.6,49,0,68,Yes,0
CUST2814,22,Female,Standard,55.51,27,1,55,Yes,0
CUST2815,30,Female,Standard,62.91,2,1,75,Yes,0
CUST2816,34,Male,Standard,53.42,45,0,35,Yes,0
CUST2817,67,Male,Basic,35.8,33,0,30,No,1
CUST2818,57,Male,Premium,88.55,26,0,54,Yes,0
CUST2819,62,Female,Standard,43.39,28,0,37,No,1
CUST2820,49,Male,Basic,23.13,19,0,72,Yes,0
CUST2821,46,Female,Basic,28.74,43,0,89,Yes,0
